mi	2^10
load factor	4/8
find_hit_latency	scalar_unaligned_table	U64HashSet	<u64>/24576	10.62
find_hit_latency	scalar_cuckoo_table	U64HashSet	<u64>/24576	12.15
find_hit_latency	hashbrown	HashMap	<u64,u64>/24576	13.79
insert_erase	aligned_double_hashing_table	HashTable	<u64>/24576	6.50
insert_erase	quadratic_probing_table	HashTable	<u64>/24576	6.72
insert_erase	aligned_quadratic_probing_table	HashTable	<u64>/24576	7.70
insert_erase	aligned_cuckoo_table	HashTable	<u64>/24576	5.97
insert_erase	balancing_cuckoo_table	HashTable	<u64>/24576	6.09
insert_erase	scalar_cache_line_aligned_table	U64HashSet	<u64>/24576	11.14
insert_erase	scalar_unaligned_table	U64HashSet	<u64>/24576	14.33
insert_erase	hashbrown	HashMap	<u64,u64>/24576	6.37
load factor	7/8
find_miss	aligned_double_hashing_table	HashTable	<u64>/28672	14.79
find_miss	quadratic_probing_table	HashTable	<u64>/28672	14.23
find_miss	aligned_quadratic_probing_table	HashTable	<u64>/28672	15.19
find_miss	aligned_cuckoo_table	HashTable	<u64>/28672	2.71
find_miss	balancing_cuckoo_table	HashTable	<u64>/28672	2.72
find_miss	scalar_cache_line_aligned_table	U64HashSet	<u64>/28672	21.10
find_miss	scalar_unaligned_table	U64HashSet	<u64>/28672	23.16
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/28672	1.90
find_miss	hashbrown	HashMap	<u64,u64>/28672	14.23
find_hit	aligned_double_hashing_table	HashTable	<u64>/28672	2.43
find_hit	quadratic_probing_table	HashTable	<u64>/28672	2.91
find_hit	aligned_quadratic_probing_table	HashTable	<u64>/28672	2.97
find_hit	aligned_cuckoo_table	HashTable	<u64>/28672	2.08
find_hit	balancing_cuckoo_table	HashTable	<u64>/28672	2.47
find_hit	scalar_cache_line_aligned_table	U64HashSet	<u64>/28672	7.98
find_hit	scalar_unaligned_table	U64HashSet	<u64>/28672	7.42
find_hit	scalar_cuckoo_table	U64HashSet	<u64>/28672	8.40
find_hit	hashbrown	HashMap	<u64,u64>/28672	2.86
find_hit_latency	aligned_double_hashing_table	HashTable	<u64>/28672	13.89
find_hit_latency	quadratic_probing_table	HashTable	<u64>/28672	14.45
find_hit_latency	aligned_quadratic_probing_table	HashTable	<u64>/28672	14.43
find_hit_latency	aligned_cuckoo_table	HashTable	<u64>/28672	14.62
find_hit_latency	balancing_cuckoo_table	HashTable	<u64>/28672	14.63
find_hit_latency	scalar_cache_line_aligned_table	U64HashSet	<u64>/28672	11.05
find_hit_latency	scalar_unaligned_table	U64HashSet	<u64>/28672	11.66
find_hit_latency	scalar_cuckoo_table	U64HashSet	<u64>/28672	12.89
find_hit_latency	hashbrown	HashMap	<u64,u64>/28672	14.58
